name,metric,question_id,value
0.5,faithfulness,0,0.0
0.5,faithfulness,2,0.3333333333333333
0.5,faithfulness,3,1.0
0.5,faithfulness,4,1.0
0.5,faithfulness,5,1.0
0.5,faithfulness,7,0.4
0.5,faithfulness,8,1.0
0.5,faithfulness,9,1.0
0.5,faithfulness,10,1.0
0.5,faithfulness,11,0.4
0.5,faithfulness,12,0.5
0.5,faithfulness,13,0.3333333333333333
0.5,faithfulness,14,1.0
0.5,faithfulness,15,1.0
0.5,faithfulness,16,1.0
0.5,faithfulness,17,0.5
0.5,faithfulness,18,0.5
0.5,faithfulness,19,0.0
0.5,faithfulness,20,1.0
0.5,faithfulness,21,1.0
0.5,faithfulness,22,0.0
0.5,faithfulness,23,0.3333333333333333
0.5,faithfulness,24,0.6666666666666666
0.5,faithfulness,25,0.2
0.5,faithfulness,26,0.6666666666666666
0.5,faithfulness,27,0.5
0.5,faithfulness,28,1.0
0.5,faithfulness,29,1.0
0.5,answer_relevancy,0,0.0
0.5,answer_relevancy,1,0.8627587826719506
0.5,answer_relevancy,2,0.8739656207758228
0.5,answer_relevancy,3,0.9999191379564555
0.5,answer_relevancy,4,0.9701857017240307
0.5,answer_relevancy,5,0.8618886731171879
0.5,answer_relevancy,6,0.886875611250313
0.5,answer_relevancy,7,0.5271063991372943
0.5,answer_relevancy,8,0.9645215226745099
0.5,answer_relevancy,10,0.0
0.5,answer_relevancy,11,0.0
0.5,answer_relevancy,12,0.9231035120560994
0.5,answer_relevancy,13,0.9405714079709272
0.5,answer_relevancy,14,0.9999472185765533
0.5,answer_relevancy,15,0.9750602171057544
0.5,answer_relevancy,16,0.5283879985175391
0.5,answer_relevancy,17,-0.0
0.5,answer_relevancy,18,-0.0
0.5,answer_relevancy,19,0.0
0.5,answer_relevancy,20,0.10245195271571289
0.5,answer_relevancy,21,0.9150885890892878
0.5,answer_relevancy,22,0.0
0.5,answer_relevancy,23,0.0
0.5,answer_relevancy,24,0.49133024696818234
0.5,answer_relevancy,25,0.8995920905171872
0.5,answer_relevancy,26,0.7130605149862893
0.5,answer_relevancy,27,0.0
0.5,answer_relevancy,28,0.8665396144154993
0.5,answer_relevancy,29,0.7388289539917455
0.5,context_recall,0,0.0
0.5,context_recall,1,1.0
0.5,context_recall,2,1.0
0.5,context_recall,3,1.0
0.5,context_recall,4,1.0
0.5,context_recall,5,0.8
0.5,context_recall,6,1.0
0.5,context_recall,7,1.0
0.5,context_recall,8,1.0
0.5,context_recall,9,1.0
0.5,context_recall,10,1.0
0.5,context_recall,11,0.0
0.5,context_recall,12,1.0
0.5,context_recall,13,1.0
0.5,context_recall,14,1.0
0.5,context_recall,15,0.6666666666666666
0.5,context_recall,16,1.0
0.5,context_recall,17,0.0
0.5,context_recall,18,1.0
0.5,context_recall,19,0.75
0.5,context_recall,20,1.0
0.5,context_recall,21,1.0
0.5,context_recall,22,1.0
0.5,context_recall,23,0.0
0.5,context_recall,24,1.0
0.5,context_recall,25,1.0
0.5,context_recall,26,0.5
0.5,context_recall,27,0.0
0.5,context_recall,28,1.0
0.5,context_recall,29,0.0
0.5,context_precision,0,0.8874999999778125
0.5,context_precision,1,0.9626543209769582
0.5,context_precision,2,0.09999999999
0.5,context_precision,3,0.99999999999
0.5,context_precision,4,0.99999999999
0.5,context_precision,5,0.99999999999
0.5,context_precision,6,0.9626543209769582
0.5,context_precision,7,0.99999999999
0.5,context_precision,8,0.99999999999
0.5,context_precision,9,0.4190476190392381
0.5,context_precision,10,0.99999999999
0.5,context_precision,11,0.41111111109740744
0.5,context_precision,12,0.9467813051041186
0.5,context_precision,13,0.9626543209769582
0.5,context_precision,14,0.678703703692392
0.5,context_precision,15,0.8951388888776997
0.5,context_precision,16,0.99999999999
0.5,context_precision,17,0.4190476190392381
0.5,context_precision,18,0.99999999999
0.5,context_precision,19,0.8599999999828
0.5,context_precision,20,0.7888888888731111
0.5,context_precision,21,0.99999999999
0.5,context_precision,22,0.9472222222103819
0.5,context_precision,23,0.9749999999878125
0.5,context_precision,24,0.9266666666481335
0.5,context_precision,25,0.99999999999
0.5,context_precision,26,0.9999999999
0.5,context_precision,27,0.99999999999
0.5,context_precision,28,0.9999999999
0.5,context_precision,29,0.32777777776685185
